Date,AAPL,GOOGL,MSFT,SBUX,TSLA
2014-03-21,16.684083938598633,29.464736938476562,33.7500114440918,31.060367584228516,15.259332656860352
2014-03-24,16.881956100463867,28.839345932006836,34.03574752807617,30.67974853515625,14.678000450134277
2014-03-25,17.063556671142578,28.85902214050293,33.901275634765625,30.210063934326172,14.696000099182129
2014-03-26,16.900428771972656,28.192790985107422,33.439083099365234,29.776809692382812,14.197333335876465
2014-03-27,16.827789306640625,27.7522029876709,33.077701568603516,29.72011947631836,13.821332931518555
2014-03-28,16.809003829956055,27.898401260375977,33.86766815185547,29.841588973999023,14.157999992370605
2014-03-31,16.80525779724121,27.757930755615234,34.44753646850586,29.7120304107666,13.896666526794434
2014-04-01,16.9589786529541,28.26551628112793,34.80889892578125,29.96712303161621,14.464667320251465
2014-04-02,16.98715591430664,28.2707462310791,34.75007247924805,29.82944679260254,15.352666854858398
2014-04-03,16.86943817138672,28.439035415649414,34.46434783935547,29.594608306884766,15.026666641235352
2014-04-04,16.65120506286621,27.132781982421875,33.50630569458008,28.971046447753906,14.148667335510254
2014-04-07,16.389766693115234,26.90287971496582,33.447471618652344,28.517553329467773,13.834667205810547
2014-04-08,16.388824462890625,27.74286460876465,33.46428680419922,28.942705154418945,14.36400032043457
2014-04-09,16.6042423248291,28.21709442138672,34.010528564453125,29.347610473632812,14.461999893188477
2014-04-10,16.39008331298828,27.204439163208008,33.077701568603516,28.43253517150879,13.612667083740234
2014-04-11,16.268917083740234,26.76006317138672,32.95164489746094,27.829221725463867,13.585332870483398
2014-04-14,16.333723068237305,27.130290985107422,32.92643737792969,28.064054489135742,13.206000328063965
2014-04-15,16.217252731323242,27.304458618164062,33.405460357666016,27.894001007080078,12.927332878112793
2014-04-16,16.2501220703125,28.060842514038086,33.95170974731445,28.663326263427734,13.27400016784668
2014-04-17,16.435789108276367,27.03773307800293,33.62394332885742,28.4041805267334,13.208000183105469
2014-04-21,16.630855560302734,26.840179443359375,33.565120697021484,28.537797927856445,13.625332832336426
2014-04-22,16.64744758605957,27.145219802856445,33.607147216796875,28.809080123901367,14.576000213623047
2014-04-23,16.429845809936523,26.74761962890625,33.35503005981445,28.50135040283203,13.866000175476074
2014-04-24,17.776805877685547,26.594850540161133,33.49789047241211,28.784793853759766,13.857333183288574
2014-04-25,17.907352447509766,26.030550003051758,33.53992462158203,28.930561065673828,13.323332786560059
2014-04-28,18.60087013244629,26.02457618713379,34.3466911315918,28.720014572143555,13.234000205993652
2014-04-29,18.545759201049805,26.688899993896484,34.04414367675781,28.602577209472656,13.79466724395752
2014-04-30,18.475629806518555,26.61674690246582,33.95170974731445,28.594486236572266,13.859333038330078
2014-05-01,18.519149780273438,26.798377990722656,33.615543365478516,28.796932220458984,13.84866714477539
2014-05-02,18.5535888671875,26.566486358642578,33.35503005981445,28.58639144897461,14.060667037963867
2014-05-05,18.81596565246582,26.63913917541504,33.13652420043945,28.715959548950195,14.440667152404785
2014-05-06,18.610889434814453,26.004175186157227,32.82558822631836,28.27704620361328,13.8186674118042
2014-05-07,18.545759201049805,25.776763916015625,33.12812423706055,28.342073440551758,13.423333168029785
2014-05-08,18.512704849243164,25.884746551513672,33.31301498413086,28.27704620361328,11.906000137329102
2014-05-09,18.43556785583496,26.20570945739746,33.22896957397461,28.565589904785156,12.150667190551758
2014-05-12,18.66508674621582,26.793399810791016,33.59035110473633,28.915084838867188,12.311332702636719
2014-05-13,18.694374084472656,26.94816017150879,34.208160400390625,28.919160842895508,12.677332878112793
2014-05-14,18.697832107543945,26.593358993530273,34.05582046508789,28.51682472229004,12.708000183105469
2014-05-15,18.538833618164062,26.330116271972656,33.514156341552734,28.386775970458984,12.572667121887207
2014-05-16,18.81243324279785,26.2893123626709,33.70881652832031,28.829750061035156,12.77066707611084
2014-05-19,19.035354614257812,26.81330680847168,33.64112854003906,28.862258911132812,13.072667121887207
2014-05-20,19.03912925720215,26.89093589782715,33.58188247680664,28.54121208190918,13.020000457763672
2014-05-21,19.089502334594727,27.35422134399414,34.14889907836914,28.610309600830078,13.296667098999023
2014-05-22,19.11972999572754,27.640350341796875,33.937339782714844,29.01668930053711,13.658666610717773
2014-05-23,19.33571434020996,28.055866241455078,33.95424270629883,29.252391815185547,13.819999694824219
2014-05-27,19.69778823852539,28.606733322143555,34.01348876953125,29.935148239135742,14.104000091552734
2014-05-28,19.64678192138672,28.386783599853516,33.86115264892578,29.776647567749023,14.015999794006348
2014-05-29,20.004758834838867,28.39225959777832,34.140445709228516,29.711624145507812,14.015999794006348
2014-05-30,19.929832458496094,28.44649887084961,34.64823532104492,29.76445960998535,13.851332664489746
2014-06-02,19.792871475219727,28.08273696899414,34.52128982543945,30.01236343383789,13.646666526794434
2014-06-03,20.072771072387695,27.593576431274414,34.09813690185547,30.146482467651367,13.662667274475098
2014-06-04,20.301982879638672,27.556255340576172,34.12352752685547,30.345603942871094,13.599332809448242
2014-06-05,20.38163948059082,28.112096786499023,34.87675094604492,30.365921020507812,13.793333053588867
2014-06-06,20.325597763061523,28.16683578491211,35.105255126953125,30.613840103149414,13.878000259399414
2014-06-09,20.650836944580078,28.40071678161621,34.927513122558594,30.552875518798828,13.687333106994629
2014-06-10,20.772045135498047,28.279796600341797,34.7921257019043,30.317155838012695,13.486666679382324
2014-06-11,20.68609619140625,28.239986419677734,34.580535888671875,30.3984432220459,13.631333351135254
2014-06-12,20.340084075927734,27.841888427734375,34.343570709228516,30.05706214904785,13.567999839782715
2014-06-13,20.11747932434082,27.884187698364258,34.893680572509766,30.35373878479004,13.761333465576172
2014-06-16,20.32024383544922,27.483604431152344,35.12217330932617,30.516292572021484,14.973999977111816
2014-06-17,20.29379653930664,27.400001525878906,35.27451705932617,30.605710983276367,15.444666862487793
2014-06-18,20.315832138061523,27.899612426757812,35.249122619628906,30.707298278808594,15.141332626342773
2014-06-19,20.245311737060547,28.115083694458008,35.13063430786133,31.3859806060791,15.185999870300293
2014-06-20,20.035938262939453,28.191221237182617,35.27451705932617,31.12994384765625,15.305999755859375
2014-06-23,20.0183048248291,28.577871322631836,35.536865234375,31.18277931213379,15.814666748046875
2014-06-24,19.8970890045166,28.490785598754883,35.33374786376953,31.46726417541504,15.5
2014-06-25,19.914722442626953,29.157100677490234,35.57071304321289,31.7476806640625,15.792667388916016
2014-06-26,20.033729553222656,29.09937858581543,35.308353424072266,31.723289489746094,15.706666946411133
2014-06-27,20.27175521850586,29.145158767700195,35.75690460205078,31.674543380737305,15.937333106994629
2014-06-30,20.481128692626953,29.09440040588379,35.29143142700195,31.44693946838379,16.003999710083008
2014-07-01,20.611162185668945,29.43377685546875,35.435306549072266,31.73142433166504,15.981332778930664
2014-07-02,20.60234260559082,29.398447036743164,35.46070861816406,31.776121139526367,15.295332908630371
2014-07-03,20.723567962646484,29.51289939880371,35.3760871887207,32.12968444824219,15.283332824707031
2014-07-07,21.151123046875,29.39745330810547,35.536865234375,31.979320526123047,14.843999862670898
2014-07-08,21.01447868347168,28.782394409179688,35.35913848876953,31.926488876342773,14.604666709899902
2014-07-09,21.023296356201172,29.029212951660156,35.266056060791016,32.288169860839844,14.870667457580566
2014-07-10,20.946157455444336,28.864002227783203,35.282981872558594,32.04433822631836,14.630666732788086
2014-07-11,20.985830307006836,29.192930221557617,35.62150573730469,31.942747116088867,14.541999816894531
2014-07-14,21.25691032409668,29.571619033813477,35.66383361816406,31.926488876342773,15.113332748413086
2014-07-15,21.007871627807617,29.511905670166016,35.92619323730469,32.06060028076172,14.638667106628418
2014-07-16,20.888856887817383,29.390483856201172,37.3056755065918,31.995573043823242,14.477333068847656
2014-07-17,20.516393661499023,28.90281867980957,37.68650817871094,31.390047073364258,14.359999656677246
2014-07-18,20.811710357666016,30.11153793334961,37.82191467285156,31.674543380737305,14.668000221252441
2014-07-21,20.703720092773438,29.779626846313477,37.948883056640625,31.540416717529297,14.702667236328125
2014-07-22,20.875629425048828,30.03490447998047,37.94041442871094,31.99964141845703,14.638667106628418
2014-07-23,21.420005798339844,30.115520477294922,37.974266052246094,32.16218185424805,14.832667350769043
2014-07-24,21.38473892211914,30.007036209106445,37.57648849487305,32.694580078125,14.902667045593262
2014-07-25,21.525787353515625,29.76171112060547,37.66111755371094,31.99964141845703,14.904666900634766
2014-07-28,21.82332420349121,29.808488845825195,37.21257019042969,31.845211029052734,14.98799991607666
2014-07-29,21.682270050048828,29.556194305419922,37.14487075805664,31.963075637817383,15.000666618347168
2014-07-30,21.63158416748047,29.630338668823242,36.88250732421875,32.064659118652344,15.261333465576172
2014-07-31,21.069576263427734,28.83962059020996,36.527061462402344,31.568859100341797,14.886667251586914
2014-08-01,21.186382293701172,28.543535232543945,36.27315902709961,31.284395217895508,15.5513334274292
2014-08-04,21.067384719848633,28.974971771240234,36.70478820800781,31.507892608642578,15.90133285522461
2014-08-05,20.963790893554688,28.520645141601562,36.45935821533203,31.312171936035156,15.899333000183105
2014-08-06,20.928529739379883,28.58782386779785,36.17161178588867,31.45081901550293,16.595333099365234
2014-08-07,20.926307678222656,28.45446014404297,36.58629608154297,31.279558181762695,16.826000213623047
2014-08-08,20.983896255493164,28.759502410888672,36.560916900634766,31.65062141418457,16.54199981689453
2014-08-11,21.260759353637695,28.72516441345215,36.560916900634766,31.752567291259766,17.288000106811523
2014-08-12,21.25633430480957,28.46988868713379,36.83174133300781,31.732168197631836,17.33066749572754
2014-08-13,21.53761863708496,29.08892822265625,37.3056755065918,31.495668411254883,17.354000091552734
2014-08-14,21.5952091217041,29.093406677246094,37.46647262573242,31.24285125732422,17.42533302307129
2014-08-15,21.701520919799805,29.046627044677734,37.906558990478516,31.361116409301758,17.46733283996582
2014-08-18,21.962881088256836,29.49399185180664,38.1773796081543,31.638385772705078,17.32933235168457
2014-08-19,22.266324996948242,29.713441848754883,38.60319137573242,31.85450553894043,17.117332458496094
2014-08-20,22.275182723999023,29.628847122192383,38.279571533203125,31.817800521850586,17.047332763671875
2014-08-21,22.27739143371582,29.480056762695312,38.50951385498047,31.589454650878906,16.95599937438965
2014-08-22,22.44129753112793,29.48603057861328,38.44989776611328,31.511964797973633,17.118667602539062
2014-08-25,22.49003028869629,29.387998580932617,38.46692657470703,31.793346405029297,17.503332138061523
2014-08-26,22.346057891845703,29.26607894897461,38.330657958984375,31.719926834106445,17.44933319091797
2014-08-27,22.620704650878906,29.01129722595215,38.21144485473633,31.77293586730957,17.549999237060547
2014-08-28,22.647279739379883,28.87793731689453,38.219966888427734,31.728092193603516,17.590667724609375
2014-08-29,22.70265007019043,28.979450225830078,38.68833541870117,31.728092193603516,17.979999542236328
2014-09-02,22.879850387573242,29.291460037231445,38.398799896240234,31.59354019165039,18.941333770751953
2014-09-03,21.91415786743164,29.33574676513672,38.28809356689453,31.312171936035156,18.746000289916992
2014-09-04,21.732534408569336,29.515886306762695,38.54356002807617,31.463050842285156,19.069332122802734
2014-09-05,21.92080307006836,29.746784210205078,39.097110748291016,31.785171508789062,18.492666244506836
2014-09-08,21.78569793701172,29.938364028930664,39.574005126953125,31.67100715637207,18.80733299255371
2014-09-09,21.703737258911133,29.457664489746094,39.82097625732422,31.446733474731445,18.565332412719727
2014-09-10,22.370424270629883,29.529817581176758,39.88909149169922,31.483430862426758,18.739999771118164
2014-09-11,22.465665817260742,29.414867401123047,40.02535629272461,31.038976669311523,18.687332153320312
2014-09-12,22.516603469848633,29.105846405029297,39.7698860168457,30.773927688598633,18.613332748413086
2014-09-15,22.50996208190918,28.943620681762695,39.378143310546875,30.549652099609375,16.923999786376953
2014-09-16,22.33941650390625,29.298919677734375,39.82097625732422,30.618974685668945,17.382667541503906
2014-09-17,22.498891830444336,29.52334976196289,39.61659622192383,30.720918655395508,17.42533302307129
2014-09-18,22.54540252685547,29.721403121948242,39.752838134765625,30.879953384399414,17.58799934387207
2014-09-19,22.361562728881836,30.12596893310547,40.468204498291016,31.018587112426758,17.288000106811523
2014-09-22,22.38370704650879,29.721403121948242,40.07646560668945,30.41916847229004,16.66866683959961
2014-09-23,22.733665466308594,29.418352127075195,39.6506462097168,30.158199310302734,16.694000244140625
2014-09-24,22.536548614501953,29.778629302978516,40.09348678588867,30.712757110595703,16.80933380126953
2014-09-25,21.677162170410156,29.12326431274414,39.207828521728516,30.223445892333984,16.463333129882812
2014-09-26,22.31505012512207,29.25513458251953,39.52290344238281,30.651588439941406,16.440000534057617
2014-09-29,22.173297882080078,29.250654220581055,39.54845428466797,30.692380905151367,16.35066795349121
2014-09-30,22.31505012512207,29.2805118560791,39.48033142089844,30.769855499267578,16.178667068481445
2014-10-01,21.96731185913086,28.84360122680664,39.0886116027832,30.423255920410156,16.016000747680664
2014-10-02,22.126785278320312,28.905803680419922,38.9693717956543,30.357999801635742,16.761333465576172
2014-10-03,22.064762115478516,29.173025131225586,39.25041198730469,30.9451847076416,17.013999938964844
2014-10-06,22.064762115478516,29.249160766601562,39.25041198730469,30.643447875976562,17.374666213989258
2014-10-07,21.872072219848633,28.56841468811035,38.77349853515625,30.194904327392578,17.30466651916504
2014-10-08,22.326126098632812,29.04812240600586,39.83799743652344,30.688295364379883,17.28533363342285
2014-10-09,22.37485122680664,28.404699325561523,39.046024322509766,30.3702392578125,17.134000778198242
2014-10-10,22.310623168945312,27.62741470336914,37.49610137939453,30.36208152770996,15.793999671936035
2014-10-13,22.106853485107422,27.107898712158203,37.17249298095703,29.43647003173828,14.97266674041748
2014-10-14,21.872072219848633,27.3039608001709,37.2406120300293,29.66073226928711,15.137332916259766
2014-10-15,21.604068756103516,26.90785789489746,36.806297302246094,29.513935089111328,15.313332557678223
2014-10-16,21.320566177368164,26.71826171875,36.39752960205078,29.619951248168945,15.09000015258789
2014-10-17,21.632862091064453,26.02408218383789,37.15544891357422,29.986942291259766,15.165332794189453
2014-10-20,22.095781326293945,26.492341995239258,37.538673400878906,30.45994758605957,15.364666938781738
2014-10-21,22.696014404296875,26.773496627807617,38.219966888427734,30.321306228637695,15.689332962036133
2014-10-22,22.81118392944336,27.005388259887695,37.794151306152344,30.41916847229004,15.40666675567627
2014-10-23,23.21872329711914,27.55078125,38.33918380737305,30.517017364501953,15.685999870300293
2014-10-24,23.30510711669922,27.314411163330078,39.284461975097656,30.912559509277344,15.682666778564453
2014-10-27,23.280746459960938,27.363178253173828,39.097110748291016,30.977802276611328,14.777999877929688
2014-10-28,23.641769409179688,27.814023971557617,39.59104537963867,31.418190002441406,16.184667587280273
2014-10-29,23.77466583251953,27.78963851928711,39.70174789428711,31.21023178100586,15.873332977294922
2014-10-30,23.694931030273438,27.880207061767578,39.216331481933594,31.528276443481445,15.910667419433594
2014-10-31,23.920852661132812,28.25839614868164,39.9827766418457,30.810623168945312,16.113332748413086
2014-11-03,24.23093032836914,28.054372787475586,40.40007400512695,31.030807495117188,16.172666549682617
2014-11-04,24.05373764038086,28.075273513793945,40.510780334472656,31.279558181762695,15.928667068481445
2014-11-05,24.1113338470459,27.665233612060547,40.75773620605469,31.259159088134766,15.39799976348877
2014-11-06,24.180288314819336,27.4532470703125,41.47309494018555,31.581300735473633,16.08133316040039
2014-11-07,24.249248504638672,27.459714889526367,41.456058502197266,31.719926834106445,16.01333236694336
2014-11-10,24.20920181274414,27.7786922454834,41.6348991394043,31.793630599975586,16.1286678314209
2014-11-11,24.40273094177246,27.93096160888672,41.61786651611328,31.82638931274414,16.738666534423828
2014-11-12,24.747535705566406,27.779685974121094,41.54121398925781,31.87552833557129,16.606666564941406
2014-11-13,25.096784591674805,27.689619064331055,42.248046875,31.891904830932617,16.780000686645508
2014-11-14,25.39931297302246,27.62741470336914,42.22248840332031,31.986087799072266,17.245332717895508
2014-11-17,25.357040405273438,27.201948165893555,42.12031555175781,31.867340087890625,16.93199920654297
2014-11-18,25.68627166748047,27.09595489501953,41.76896286010742,31.760873794555664,17.18000030517578
2014-11-19,25.508312225341797,27.229816436767578,41.32331466674805,31.86324691772461,16.516000747680664
2014-11-20,25.87312889099121,27.05863380432129,41.73467254638672,32.018829345703125,16.58066749572754
2014-11-21,25.908721923828125,27.164627075195312,41.11764907836914,32.65757751464844,16.185333251953125
2014-11-24,26.38921546936035,27.243749618530273,40.783416748046875,32.9687385559082,16.447999954223633
2014-11-25,26.160093307495117,27.33083152770996,40.68058776855469,32.841819763183594,16.53933334350586
2014-11-26,26.471521377563477,27.256187438964844,40.92054748535156,32.633018493652344,16.562667846679688
2014-11-28,26.455949783325195,27.323368072509766,40.971954345703125,33.25128173828125,16.301332473754883
2014-12-01,25.597293853759766,26.854110717773438,41.66610336303711,33.10386276245117,15.442667007446289
2014-12-02,25.49941062927246,26.80136489868164,41.52898406982422,32.90734100341797,15.428667068481445
2014-12-03,25.78859519958496,26.720748901367188,41.203346252441406,32.94828796386719,15.286666870117188
2014-12-04,25.690715789794922,26.999914169311523,41.85464096069336,33.29221725463867,15.218667030334473
2014-12-05,25.581722259521484,26.278364181518555,41.49470901489258,34.217559814453125,14.913999557495117
2014-12-08,25.00335121154785,26.410234451293945,40.87769317626953,34.31174850463867,14.290666580200195
2014-12-09,25.385969161987305,26.677953720092773,40.783416748046875,33.9964714050293,14.459333419799805
2014-12-10,24.903249740600586,26.27637481689453,40.192108154296875,33.844970703125,13.989333152770996
2014-12-11,24.829843521118164,26.478904724121094,40.423492431640625,34.03331756591797,13.925333023071289
2014-12-12,24.409414291381836,25.951427459716797,40.234962463378906,34.0865478515625,13.800000190734863
2014-12-15,24.07573890686035,25.669275283813477,39.99500274658203,33.12024688720703,13.602666854858398
2014-12-16,23.746511459350586,24.78948211669922,38.70097351074219,32.399620056152344,13.187333106994629
2014-12-17,24.33823013305664,25.202009201049805,39.19801330566406,32.93599319458008,13.721332550048828
2014-12-18,25.058963775634766,25.60856819152832,40.723453521728516,32.76811981201172,14.550666809082031
2014-12-19,24.865434646606445,25.878276824951172,40.843414306640625,32.52655029296875,14.619333267211914
2014-12-22,25.12347412109375,26.488357543945312,41.11764907836914,32.97694396972656,14.84000015258789
2014-12-23,25.034500122070312,26.810321807861328,41.52043533325195,33.34136199951172,14.731332778930664
2014-12-24,24.916601181030273,26.718759536743164,41.2547607421875,33.275840759277344,14.817333221435547
2014-12-26,25.357040405273438,26.947166442871094,41.03194808959961,33.505123138427734,15.187999725341797
2014-12-29,25.339248657226562,26.737667083740234,40.663448333740234,33.73032760620117,15.047332763671875
2014-12-30,25.03004264831543,26.63665199279785,40.29494857788086,33.488739013671875,14.815333366394043
2014-12-31,24.55400276184082,26.40675163269043,39.806461334228516,33.59520721435547,14.827333450317383
2015-01-02,24.320438385009766,26.351516723632812,40.07213592529297,33.345462799072266,14.620667457580566
2015-01-05,23.635282516479492,25.849414825439453,39.70362854003906,32.70671081542969,14.005999565124512
2015-01-06,23.637508392333984,25.21146583557129,39.12089920043945,32.4405632019043,14.085332870483398
2015-01-07,23.968963623046875,25.137319564819336,39.61793899536133,33.238990783691406,14.063332557678223
2015-01-08,24.88990020751953,25.22490119934082,40.783416748046875,33.77536392211914,14.041333198547363
2015-01-09,24.916601181030273,24.916872024536133,40.44063186645508,32.66984939575195,13.77733325958252
2015-01-12,24.302637100219727,24.7347469329834,39.93501281738281,32.85000991821289,13.480667114257812
2015-01-13,24.518413543701172,24.970617294311523,39.72934341430664,33.11207580566406,13.616666793823242
2015-01-14,24.42498016357422,25.176132202148438,39.386531829833984,32.92781066894531,12.845999717712402
2015-01-15,23.762086868286133,25.080589294433594,38.9752082824707,32.5838737487793,12.791333198547363
2015-01-16,23.577449798583984,25.40155601501465,39.62650680541992,33.0056037902832,12.871333122253418
2015-01-20,24.18474006652832,25.37567901611328,39.75504684448242,33.2553596496582,12.795332908630371
2015-01-21,24.369375228881836,25.895694732666016,39.352272033691406,33.28402328491211,13.104666709899902
2015-01-22,25.00335121154785,26.737171173095703,40.389225006103516,33.877742767333984,13.441332817077637
2015-01-23,25.132375717163086,26.968563079833984,40.43206024169922,36.12150955200195,13.419333457946777
2015-01-26,25.159069061279297,26.708309173583984,40.286373138427734,36.08054733276367,13.770000457763672
2015-01-27,24.27816390991211,25.935503005981445,36.558528900146484,36.1706428527832,13.732000350952148
2015-01-28,25.650684356689453,25.499588012695312,35.29877853393555,35.85536193847656,13.291333198547363
2015-01-29,26.449277877807617,25.539398193359375,36.001502990722656,36.46133804321289,13.680000305175781
2015-01-30,26.062213897705078,26.74961280822754,34.62177276611328,35.838985443115234,13.573332786560059
2015-02-02,26.38921546936035,26.483383178710938,35.37591552734375,36.02732849121094,14.062666893005371
2015-02-03,26.393659591674805,26.538122177124023,35.650150299072266,36.36430358886719,14.557332992553711
2015-02-04,26.59609031677246,26.17983627319336,35.85581970214844,36.45060348510742,14.569999694824219
2015-02-05,26.785919189453125,26.365447998046875,36.378578186035156,36.83687973022461,14.732666969299316
2015-02-06,26.560359954833984,26.566986083984375,36.34428787231445,36.573883056640625,14.490667343139648
2015-02-09,26.736791610717773,26.33807945251465,36.301448822021484,36.49990463256836,14.498666763305664
2015-02-10,27.250442504882812,26.87948989868164,36.507118225097656,37.46974563598633,14.419333457946777
2015-02-11,27.889158248901367,26.772003173828125,36.3185920715332,37.3094596862793,14.186667442321777
2015-02-12,28.24201202392578,27.17059898376465,36.927032470703125,37.736854553222656,13.525333404541016
2015-02-13,28.38048553466797,27.4268741607666,37.5954704284668,37.634124755859375,13.584667205810547
2015-02-17,28.5479793548584,27.12083625793457,37.61273956298828,37.81903839111328,13.623332977294922
2015-02-18,28.746734619140625,27.00339698791504,37.569583892822266,38.2176513671875,13.630666732788086
2015-02-19,28.686443328857422,27.192495346069336,37.5436897277832,38.287506103515625,14.11400032043457
2015-02-20,28.920934677124023,26.96109962463379,37.854393005371094,38.42723846435547,14.473999977111816
2015-02-23,29.70258140563965,26.622718811035156,38.104679107666016,38.45599365234375,13.822667121887207
2015-02-24,29.517223358154297,26.804349899291992,38.05289840698242,38.40256881713867,13.607333183288574
2015-02-25,28.76236915588379,27.236284255981445,37.96659851074219,38.73543930053711,13.583999633789062
2015-02-26,29.126394271850586,27.831439971923828,38.027015686035156,38.854618072509766,13.812666893005371
2015-02-27,28.688678741455078,27.997644424438477,37.84577560424805,38.41901397705078,13.555999755859375
2015-03-02,28.829370498657227,28.614194869995117,37.87165832519531,38.723114013671875,13.155332565307617
2015-03-03,28.889671325683594,28.801799774169922,37.353824615478516,38.62859344482422,13.303999900817871
2015-03-04,28.70653533935547,28.77890968322754,37.163944244384766,38.24231719970703,13.496000289916992
2015-03-05,28.230859756469727,28.93317413330078,37.20709991455078,38.4765510559082,13.375332832336426
2015-03-06,28.273284912109375,28.50870132446289,36.55978775024414,37.897125244140625,12.925333023071289
